Timestamp,Demand,Price,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,hour,hour_sin,hour_cos,Demand_lag_24,Demand_lag_1,Demand_window_2_mean,Demand_window_2_std,Demand_window_2_kurt,Demand_window_2_skew,Demand_window_3_mean,Demand_window_3_std,Demand_window_3_kurt,Demand_window_3_skew,Price_lag_1,Price_lag_24,Price_window_2_mean,Price_window_2_std,Price_window_2_kurt,Price_window_2_skew,Price_window_3_mean,Price_window_3_std,Price_window_3_kurt,Price_window_3_skew
2025-01-01 00:00:00,1.7652,4.64,8.46,6.13,7.2925,5.95,85.075,0.299,98.815,12.8925,237.45,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 01:00:00,0.505,2.34,8.355,6.195,7.2775,5.9825,86.14,0.625,98.8,12.255,239.825,1,0.2698,0.9629,0.0,1.7652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 02:00:00,0.0,2.68,8.1125,6.1975,7.15,5.985,87.6125,1.0085,98.8,11.32,246.0,2,0.5196,0.8544,0.0,0.505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 03:00:00,0.0,2.1,7.6125,6.045,6.825,5.925,89.7375,0.934,98.8025,9.5875,258.5,3,0.7308,0.6826,0.0,0.0,1.1351,0.8911,0.0,0.0,0.0,0.0,0.0,0.0,2.68,0.0,3.49,1.6263,0.0,0.0,0.0,0.0,0.0,0.0
2025-01-01 04:00:00,0.0,2.34,6.81,5.425,6.1175,5.68,90.8775,1.4235,98.8275,7.51,291.475,4,0.8879,0.4601,0.0,0.0,0.2525,0.3571,0.0,0.0,0.7567,0.9091,0.0,1.1505,2.1,0.0,2.51,0.2404,0.0,0.0,3.22,1.2415,0.0,1.587
2025-01-01 05:00:00,0.1348,1.79,5.8075,4.365,5.085,5.2625,90.3425,1.79,98.91,8.355,345.725,5,0.9791,0.2035,0.0,0.0,0.0,0.0,0.0,0.0,0.1683,0.2916,0.0,1.7321,2.34,0.0,2.39,0.4101,0.0,0.0,2.3733,0.2914,0.0,0.508
2025-01-01 06:00:00,1.5027,3.83,5.2125,3.5275,4.365,4.9525,88.7625,2.139,99.0275,11.5225,14.3,6,0.9977,-0.0682,0.0,0.1348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,0.0,2.22,0.1697,0.0,0.0,2.3733,0.2914,0.0,0.508
2025-01-01 07:00:00,1.509,6.37,5.1825,3.065,4.12,4.7875,86.0975,3.265,99.14,12.61,24.675,7,0.9423,-0.3349,0.0,1.5027,0.0674,0.0953,0.0,0.0,0.0449,0.0778,0.0,1.7321,3.83,0.0,2.065,0.3889,0.0,0.0,2.0767,0.2757,0.0,-0.3781
2025-01-01 08:00:00,1.5878,4.33,5.27,2.795,4.0325,4.6925,83.9825,3.365,99.265,12.5125,25.35,8,0.817,-0.5767,0.0,1.509,0.8188,0.9673,0.0,0.0,0.5458,0.8314,0.0,1.681,6.37,0.0,2.81,1.4425,0.0,0.0,2.6533,1.0555,0.0,1.2182
2025-01-01 09:00:00,1.5626,5.66,5.3575,2.5075,3.9325,4.5875,81.72,1.9035,99.3975,12.16,21.825,9,0.6311,-0.7757,0.0,1.5878,1.5058,0.0045,0.0,0.0,1.0488,0.7916,0.0,-1.7319,4.33,0.0,5.1,1.7961,0.0,0.0,3.9967,2.2945,0.0,0.3251
2025-01-01 10:00:00,0.6983,7.73,5.47,2.2425,3.8575,4.495,79.545,1.12,99.5075,12.005,16.2,10,0.3984,-0.9172,0.0,1.5626,1.5484,0.0557,0.0,0.0,1.5332,0.0474,0.0,1.6977,5.66,0.0,5.35,1.4425,0.0,0.0,4.8433,1.3456,0.0,1.4669
2025-01-01 11:00:00,0.807,12.68,5.5625,1.84,3.705,4.365,76.83,0.7325,99.615,12.125,8.975,11,0.1362,-0.9907,0.0,0.6983,1.5752,0.0178,0.0,0.0,1.5531,0.0402,0.0,-1.0,7.73,0.0,4.995,0.9405,0.0,0.0,5.4533,1.0356,0.0,-0.8623
2025-01-01 12:00:00,2.4074,20.44,5.52,1.22,3.37,4.1675,73.65,0.331,99.7175,12.17,1.975,12,-0.1362,-0.9907,0.0,0.807,1.1304,0.6112,0.0,0.0,1.2829,0.5064,0.0,-1.7272,12.68,0.0,6.695,1.4637,0.0,0.0,5.9067,1.7134,0.0,0.6344
2025-01-01 13:00:00,1.7614,20.6,5.3325,0.925,3.1275,4.0775,73.0975,0.2335,99.8275,11.735,356.1,13,-0.3984,-0.9172,0.0,2.4074,0.7526,0.0769,0.0,0.0,1.0226,0.4708,0.0,1.6287,20.44,0.0,10.205,3.5002,0.0,0.0,8.69,3.6071,0.0,1.1128
2025-01-01 14:00:00,1.7604,22.01,5.1775,1.115,3.1425,4.125,74.84,0.436,99.94,11.18,351.075,14,-0.6311,-0.7757,0.0,1.7614,1.6072,1.1317,0.0,0.0,1.3042,0.9569,0.0,1.7069,20.6,0.0,16.56,5.4871,0.0,0.0,13.6167,6.4066,0.0,0.6439
2025-01-01 15:00:00,8.299,21.35,5.0,1.44,3.22,4.22,77.605,0.7085,100.06,10.9825,347.075,15,-0.817,-0.5767,0.0,1.7604,2.0844,0.4568,0.0,0.0,1.6586,0.8051,0.0,-0.5652,22.01,0.0,20.52,0.1131,0.0,0.0,17.9067,4.5271,0.0,-1.7296
2025-01-01 16:00:00,0.0,29.22,4.85,1.685,3.2675,4.29,79.81,1.0575,100.1825,10.8775,344.875,16,-0.9423,-0.3349,0.0,8.299,1.7609,0.0007,0.0,0.0,1.9764,0.3733,0.0,1.732,21.35,0.0,21.305,0.997,0.0,0.0,21.0167,0.864,0.0,1.6655
2025-01-01 17:00:00,2.316,31.68,4.875,1.775,3.325,4.315,80.235,1.189,100.31,10.705,343.475,17,-0.9977,-0.0682,0.0,0.0,5.0297,4.6235,0.0,0.0,3.9403,3.7748,0.0,1.7321,29.22,0.0,21.68,0.4667,0.0,0.0,21.32,0.7055,0.0,-0.191
2025-01-01 18:00:00,5.0498,31.03,4.9325,1.6875,3.31,4.285,79.4625,1.1935,100.4325,10.6425,341.4,18,-0.9791,0.2035,0.0,2.316,4.1495,5.8683,0.0,0.0,3.3531,4.3728,0.0,1.4216,31.68,0.0,25.285,5.5649,0.0,0.0,24.1933,4.3657,0.0,1.6876
2025-01-01 19:00:00,5.4468,23.92,4.78,1.5825,3.1825,4.245,79.6725,1.011,100.5625,10.57,338.225,19,-0.8879,0.4601,0.0,5.0498,1.158,1.6377,0.0,0.0,3.5383,4.2824,0.0,1.1798,31.03,0.0,30.45,1.7395,0.0,0.0,27.4167,5.3959,0.0,-1.3359
2025-01-01 20:00:00,5.2652,22.49,4.4,1.685,3.045,4.27,82.4,0.9565,100.6825,10.4925,335.55,20,-0.7308,0.6826,0.0,5.4468,3.6829,1.9331,0.0,0.0,2.4553,2.5278,0.0,0.2472,23.92,0.0,31.355,0.4596,0.0,0.0,30.6433,1.2748,0.0,-1.2394
2025-01-01 21:00:00,2.8582,21.44,4.125,1.7325,2.925,4.2825,84.3175,0.9715,100.77,10.43,334.275,21,-0.5196,0.8544,0.0,5.2652,5.2483,0.2807,0.0,0.0,4.2709,1.7046,0.0,-1.627,22.49,0.0,27.475,5.0275,0.0,0.0,28.8767,4.3049,0.0,-1.6877
2025-01-01 22:00:00,0.0,18.18,3.985,1.445,2.715,4.195,83.4725,0.665,100.85,10.365,333.025,22,-0.2698,0.9629,0.0,2.8582,5.356,0.1284,0.0,0.0,5.2539,0.1987,0.0,-0.2543,21.44,0.0,23.205,1.0112,0.0,0.0,25.8133,4.574,0.0,1.5435
2025-01-01 23:00:00,1.31,20.9,3.8375,1.0525,2.445,4.075,81.9975,0.41,100.925,10.2275,330.45,23,-0.0,1.0,0.0,0.0,4.0617,1.702,0.0,0.0,4.5234,1.445,0.0,-1.7013,18.18,0.0,21.965,0.7425,0.0,0.0,22.6167,1.2448,0.0,0.4531
2025-01-02 00:00:00,2.8433,24.45,3.715,0.9225,2.32,4.0325,81.8975,0.2935,100.9775,10.1125,327.075,0,0.0,1.0,1.7652,1.31,1.4291,2.0211,0.0,0.0,2.7078,2.6358,0.0,-0.2559,20.9,4.64,19.81,2.3052,0.0,0.0,20.7033,2.2475,0.0,-1.3165
2025-01-02 01:00:00,0.159,22.49,3.715,0.9625,2.3425,4.04,82.075,0.375,101.01,10.0975,324.1,1,0.2698,0.9629,0.505,2.8433,0.655,0.9263,0.0,0.0,1.3894,1.4308,0.0,0.249,24.45,2.34,19.54,1.9233,0.0,0.0,20.1733,1.7473,0.0,-1.5478
2025-01-02 02:00:00,0.0,21.04,3.635,0.955,2.295,4.035,82.475,0.499,101.055,10.2425,322.2,2,0.5196,0.8544,0.0,0.159,2.0766,1.0842,0.0,0.0,1.3844,1.4231,0.0,0.2347,22.49,2.68,22.675,2.5102,0.0,0.0,21.1767,3.1441,0.0,0.3929
2025-01-02 03:00:00,0.0,19.71,3.515,0.9125,2.2125,4.0225,82.9675,0.7085,101.11,10.295,320.625,3,0.7308,0.6826,0.0,0.0,1.5012,1.8981,0.0,0.0,1.4374,1.3467,0.0,0.422,21.04,2.1,23.47,1.3859,0.0,0.0,22.6133,1.7782,0.0,0.3106
2025-01-02 04:00:00,0.0,18.37,3.51,0.98,2.24,4.045,83.49,0.8425,101.15,10.1325,319.275,4,0.8879,0.4601,0.0,0.0,0.0795,0.1124,0.0,0.0,1.0008,1.5977,0.0,1.7128,19.71,2.34,21.765,1.0253,0.0,0.0,22.66,1.7113,0.0,0.4426
2025-01-02 05:00:00,2.4144,19.23,3.665,1.255,2.455,4.12,84.14,0.8825,101.1925,10.14,319.6,5,0.9791,0.2035,0.1348,0.0,0.0,0.0,0.0,0.0,0.053,0.0918,0.0,1.7321,18.37,1.79,20.375,0.9405,0.0,0.0,21.08,1.3904,0.0,0.1293
2025-01-02 06:00:00,1.5857,21.14,3.8175,1.5825,2.6975,4.2225,85.35,1.5925,101.245,10.5375,325.0,6,0.9977,-0.0682,1.5027,2.4144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,3.83,19.04,0.9475,0.0,0.0,19.7067,1.335,0.0,-0.0112
2025-01-02 07:00:00,1.4981,24.1,4.0025,1.55,2.78,4.21,84.0675,1.455,101.3125,10.9925,334.2,7,0.9423,-0.3349,1.509,1.5857,1.2072,1.7072,0.0,0.0,0.8048,1.394,0.0,1.7321,21.14,6.37,18.8,0.6081,0.0,0.0,19.1033,0.6789,0.0,-0.8103
2025-01-02 08:00:00,1.4148,25.57,4.065,0.7975,2.43,3.98,79.1825,0.341,101.4075,11.1675,340.725,8,0.817,-0.5767,1.5878,1.4981,2.0,0.586,0.0,0.0,1.3334,1.2268,0.0,-0.8864,24.1,4.33,20.185,1.3506,0.0,0.0,19.58,1.4178,0.0,1.0432
2025-01-02 09:00:00,2.0519,24.72,3.79,-0.115,1.8325,3.715,75.46,0.2075,101.5125,10.9175,341.525,9,0.6311,-0.7757,1.5626,1.4148,1.5419,0.0619,0.0,0.0,1.8327,0.5056,0.0,1.6737,25.57,5.66,22.62,2.093,0.0,0.0,21.49,2.4538,0.0,0.6288
2025-01-02 10:00:00,0.0,21.88,3.525,-0.3725,1.5725,3.6475,75.545,0.295,101.5875,10.5,338.0,10,0.3984,-0.9172,0.6983,2.0519,1.4564,0.0589,0.0,0.0,1.4995,0.0855,0.0,0.0755,24.72,7.73,24.835,1.0394,0.0,0.0,23.6033,2.2564,0.0,-0.9425
2025-01-02 11:00:00,0.645,22.13,3.42,-0.275,1.5725,3.6725,76.65,0.4875,101.615,10.425,333.55,11,0.1362,-0.9907,0.807,0.0,1.7334,0.4505,0.0,0.0,1.6549,0.3463,0.0,1.62,21.88,12.68,25.145,0.601,0.0,0.0,24.7967,0.738,0.0,0.4624
2025-01-02 12:00:00,1.3734,21.16,3.295,-0.2375,1.5275,3.6775,77.4525,0.6215,101.6325,10.6675,330.625,12,-0.1362,-0.9907,2.4074,0.645,1.026,1.4509,0.0,0.0,1.1556,1.0502,0.0,-1.0431,22.13,20.44,23.3,2.0082,0.0,0.0,24.0567,1.9324,0.0,-1.3627
2025-01-02 13:00:00,1.3709,21.66,3.1575,-0.26,1.445,3.67,78.06,0.6175,101.64,10.66,328.975,13,-0.3984,-0.9172,1.7614,1.3734,0.3225,0.4561,0.0,0.0,0.899,1.0493,0.0,1.0254,21.16,20.6,22.005,0.1768,0.0,0.0,22.91,1.5725,0.0,1.6829
2025-01-02 14:00:00,1.3801,23.16,3.0375,-0.255,1.39,3.6725,78.7825,0.559,101.6425,10.415,326.7,14,-0.6311,-0.7757,1.7604,1.3709,1.0092,0.5151,0.0,0.0,0.6728,0.6871,0.0,0.1818,21.66,22.01,21.645,0.6859,0.0,0.0,21.7233,0.5036,0.0,-1.2644
2025-01-02 15:00:00,1.3195,25.36,2.945,-0.2425,1.3475,3.68,79.475,0.5585,101.655,10.135,323.2,15,-0.817,-0.5767,8.299,1.3801,1.3722,0.0018,0.0,0.0,1.1298,0.4198,0.0,-1.732,23.16,21.35,21.41,0.3536,0.0,0.0,21.65,0.4851,0.0,-0.0927
2025-01-02 16:00:00,0.0,32.89,2.845,-0.255,1.295,3.6775,79.9975,0.429,101.67,9.785,317.15,16,-0.9423,-0.3349,0.0,1.3195,1.3755,0.0065,0.0,0.0,1.3748,0.0048,0.0,1.2096,25.36,29.22,22.41,1.0607,0.0,0.0,21.9933,1.0408,0.0,1.2933
2025-01-02 17:00:00,0.585,32.1,2.7525,-0.2575,1.2475,3.6725,80.41,0.2415,101.665,9.4,309.1,17,-0.9977,-0.0682,2.316,0.0,1.3498,0.0429,0.0,0.0,1.3568,0.0327,0.0,-1.5787,32.89,31.68,24.26,1.5556,0.0,0.0,23.3933,1.861,0.0,0.5553
2025-01-02 18:00:00,1.4295,30.89,2.6375,-0.1975,1.22,3.6875,81.3825,0.18,101.64,9.13,298.575,18,-0.9791,0.2035,5.0498,0.585,0.6597,0.933,0.0,0.0,0.8999,0.7799,0.0,-1.7203,32.1,31.03,29.125,5.3245,0.0,0.0,27.1367,5.1025,0.0,1.3769
2025-01-02 19:00:00,1.4486,23.65,2.4475,-0.0825,1.1825,3.7225,83.2325,0.3265,101.5975,9.38,286.75,19,-0.8879,0.4601,5.4468,1.4295,0.2925,0.4137,0.0,0.0,0.6348,0.6612,0.0,0.3372,30.89,23.92,32.495,0.5586,0.0,0.0,30.1167,4.1383,0.0,-1.6613
2025-01-02 20:00:00,1.464,22.34,2.5225,0.125,1.325,3.78,84.0075,0.3915,101.535,10.0875,276.825,20,-0.7308,0.6826,5.2652,1.4486,1.0072,0.5972,0.0,0.0,0.6715,0.7187,0.0,0.5338,23.65,22.49,31.495,0.8556,0.0,0.0,31.96,1.0073,0.0,-0.6133
2025-01-02 21:00:00,1.4043,22.37,2.8675,0.4125,1.6425,3.8675,83.7775,0.4675,101.4325,11.0125,271.7,21,-0.5196,0.8544,2.8582,1.464,1.439,0.0135,0.0,0.0,1.1544,0.4932,0.0,-1.7291,22.34,21.44,27.27,5.1195,0.0,0.0,28.88,4.5695,0.0,-1.5964
2025-01-02 22:00:00,0.0,22.07,3.29,0.825,2.0525,3.99,83.7825,1.049,101.33,11.9075,273.775,22,-0.2698,0.9629,0.0,1.4043,1.4563,0.0109,0.0,0.0,1.4474,0.0173,0.0,-0.3195,22.37,18.18,22.995,0.9263,0.0,0.0,25.6267,4.605,0.0,1.5757
2025-01-02 23:00:00,0.819,23.28,3.775,1.38,2.575,4.155,84.24,2.0675,101.2575,12.39,284.525,23,-0.0,1.0,1.31,0.0,1.4342,0.0422,0.0,0.0,1.439,0.031,0.0,-1.2635,22.07,20.9,22.355,0.0212,0.0,0.0,22.7867,0.7478,0.0,1.7289
2025-01-03 00:00:00,1.5114,20.85,4.11,1.9075,3.0125,4.315,85.4175,2.8975,101.2175,12.1175,298.45,0,0.0,1.0,2.8433,0.819,0.7022,0.993,0.0,0.0,0.9561,0.8285,0.0,-1.7219,23.28,24.45,22.22,0.2121,0.0,0.0,22.26,0.1652,0.0,-1.668
2025-01-03 01:00:00,0.3068,19.36,4.27,2.1475,3.2075,4.3925,85.9725,2.526,101.2125,11.3075,311.05,1,0.2698,0.9629,0.159,1.5114,0.4095,0.5791,0.0,0.0,0.7411,0.7054,0.0,-0.4909,20.85,22.49,22.675,0.8556,0.0,0.0,22.5733,0.6301,0.0,1.3009
2025-01-03 02:00:00,0.0,19.45,4.26,2.075,3.1625,4.37,85.61,2.7075,101.23,10.79,324.95,2,0.5196,0.8544,0.0,0.3068,1.1652,0.4896,0.0,0.0,0.7768,0.7566,0.0,-0.2502,19.36,21.04,22.065,1.7183,0.0,0.0,22.0667,1.215,0.0,-0.0123
2025-01-03 03:00:00,0.0,18.32,4.0825,1.545,2.81,4.2075,83.495,1.7025,101.2775,10.71,337.35,3,0.7308,0.6826,0.0,0.0,0.9091,0.8518,0.0,0.0,0.8791,0.6045,0.0,0.4427,19.45,19.71,20.105,1.0536,0.0,0.0,21.1633,1.9787,0.0,0.6947
2025-01-03 04:00:00,0.0,18.38,3.8225,0.565,2.195,3.92,79.285,0.4985,101.3475,10.375,341.9,4,0.8879,0.4601,0.0,0.0,0.1534,0.2169,0.0,0.0,0.6061,0.7989,0.0,1.4491,18.32,18.37,19.405,0.0636,0.0,0.0,19.8867,0.8355,0.0,1.7095
2025-01-03 05:00:00,0.8136,19.7,3.5025,-0.23,1.64,3.6925,76.4675,0.1785,101.4125,10.035,338.275,5,0.9791,0.2035,2.4144,0.0,0.0,0.0,0.0,0.0,0.1023,0.1771,0.0,1.7321,18.38,19.23,18.885,0.799,0.0,0.0,19.0433,0.628,0.0,-1.6921
2025-01-03 06:00:00,1.2939,21.91,3.305,-0.405,1.45,3.6425,76.5325,0.129,101.4575,9.8475,332.325,6,0.9977,-0.0682,1.5857,0.8136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.7,21.14,18.35,0.0424,0.0,0.0,18.7167,0.6358,0.0,1.7147
2025-01-03 07:00:00,1.2877,22.38,3.215,-0.3825,1.415,3.65,77.1975,0.1225,101.4875,9.725,327.25,7,0.9423,-0.3349,1.4981,1.2939,0.4068,0.5753,0.0,0.0,0.2712,0.4697,0.0,1.7321,21.91,24.1,19.04,0.9334,0.0,0.0,18.8,0.78,0.0,1.7205
2025-01-03 08:00:00,1.308,24.86,3.1675,-0.33,1.415,3.6575,77.64,0.1175,101.5175,9.49,323.725,8,0.817,-0.5767,1.4148,1.2877,1.0538,0.3396,0.0,0.0,0.7025,0.6541,0.0,-0.7423,22.38,25.57,20.805,1.5627,0.0,0.0,19.9967,1.7836,0.0,0.7278
2025-01-03 09:00:00,1.2881,24.92,3.2025,-0.21,1.4975,3.6875,78.11,0.1165,101.55,9.2,321.225,9,0.6311,-0.7757,2.0519,1.308,1.2908,0.0044,0.0,0.0,1.1317,0.2755,0.0,-1.7311,24.86,24.72,22.145,0.3323,0.0,0.0,21.33,1.431,0.0,-1.5242
2025-01-03 10:00:00,0.6298,22.28,3.3825,-0.125,1.6325,3.71,77.6175,0.0925,101.585,8.9,319.55,10,0.3984,-0.9172,0.0,1.2881,1.2979,0.0144,0.0,0.0,1.2965,0.0104,0.0,1.0661,24.92,21.88,23.62,1.7536,0.0,0.0,23.05,1.585,0.0,1.5623
2025-01-03 11:00:00,0.755,22.35,3.5725,-0.16,1.7075,3.705,76.4925,0.1075,101.6,8.6775,318.875,11,0.1362,-0.9907,0.645,0.6298,1.2981,0.0141,0.0,0.0,1.2946,0.0116,0.0,1.7297,22.28,22.13,24.89,0.0424,0.0,0.0,24.0533,1.4495,0.0,-1.7287
2025-01-03 12:00:00,1.4256,21.6,3.68,-0.2175,1.735,3.69,75.6075,0.126,101.6,8.4325,319.125,12,-0.1362,-0.9907,1.3734,0.755,0.959,0.4655,0.0,0.0,1.0753,0.3859,0.0,-1.7269,22.35,21.16,23.6,1.8668,0.0,0.0,24.02,1.5072,0.0,-1.729
2025-01-03 13:00:00,1.4122,21.14,3.6925,-0.2175,1.7375,3.6875,75.49,0.1115,101.5975,7.9425,319.2,13,-0.3984,-0.9172,1.3709,1.4256,0.6924,0.0885,0.0,0.0,0.891,0.3496,0.0,1.4855,21.6,21.66,22.315,0.0495,0.0,0.0,23.1833,1.5044,0.0,1.7278
2025-01-03 14:00:00,1.3782,21.5,3.6,-0.27,1.665,3.6725,75.67,0.095,101.5925,7.4125,319.275,14,-0.6311,-0.7757,1.3801,1.4122,1.0903,0.4742,0.0,0.0,0.9368,0.4279,0.0,1.5667,21.14,23.16,21.975,0.5303,0.0,0.0,22.0767,0.4143,0.0,-1.6766
2025-01-03 15:00:00,1.3641,23.93,3.47,-0.375,1.5475,3.645,75.8,0.071,101.6,6.9675,319.575,15,-0.817,-0.5767,1.3195,1.3782,1.4189,0.0095,0.0,0.0,1.1976,0.3834,0.0,-1.7297,21.5,25.36,21.37,0.3253,0.0,0.0,21.6967,0.6108,0.0,0.6944
2025-01-03 16:00:00,0.7456,33.43,3.415,-0.4575,1.48,3.62,75.5725,0.0415,101.5975,6.55,319.6,16,-0.9423,-0.3349,0.0,1.3641,1.3952,0.024,0.0,0.0,1.4053,0.0244,0.0,-1.1647,23.93,32.89,21.32,0.2546,0.0,0.0,21.4133,0.2419,0.0,-1.4051
2025-01-03 17:00:00,0.686,33.51,3.33,-0.63,1.3525,3.575,75.075,0.0275,101.5825,5.9375,318.275,17,-0.9977,-0.0682,0.585,0.7456,1.3712,0.01,0.0,0.0,1.3848,0.0247,0.0,1.1203,33.43,32.1,22.715,1.7183,0.0,0.0,22.19,1.5176,0.0,1.623
2025-01-03 18:00:00,1.4091,34.96,3.285,-0.87,1.205,3.515,74.0375,0.019,101.555,5.2125,313.575,18,-0.9791,0.2035,1.4295,0.686,1.0548,0.4373,0.0,0.0,1.1626,0.3612,0.0,-1.7291,33.51,30.89,28.68,6.7175,0.0,0.0,26.2867,6.3045,0.0,1.4471
2025-01-03 19:00:00,1.7078,29.55,3.24,-1.03,1.11,3.475,73.415,0.0165,101.54,4.745,302.175,19,-0.8879,0.4601,1.4486,1.4091,0.7158,0.0421,0.0,0.0,0.9319,0.3755,0.0,1.6831,34.96,23.65,33.47,0.0566,0.0,0.0,30.29,5.5081,0.0,-1.7316
2025-01-03 20:00:00,1.645,27.78,3.2075,-0.955,1.13,3.495,74.005,0.024,101.5375,4.65,287.975,20,-0.7308,0.6826,1.464,1.7078,1.0476,0.5113,0.0,0.0,0.9469,0.4014,0.0,1.6892,29.55,22.34,34.235,1.0253,0.0,0.0,33.9667,0.8612,0.0,1.7153
2025-01-03 21:00:00,3.4599,24.4,3.07,-0.92,1.075,3.5075,74.9875,0.035,101.525,4.4875,277.375,21,-0.5196,0.8544,1.4043,1.645,1.5585,0.2112,0.0,0.0,1.2676,0.5254,0.0,-1.1238,27.78,22.37,32.255,3.8254,0.0,0.0,32.6733,2.8004,0.0,-1.2245
2025-01-03 22:00:00,2.1334,23.68,2.94,-0.9475,0.995,3.5,75.505,0.03,101.5,4.0525,266.65,22,-0.2698,0.9629,0.0,3.4599,1.6764,0.0444,0.0,0.0,1.5873,0.1575,0.0,-1.4274,24.4,22.07,28.665,1.2516,0.0,0.0,30.7633,3.7406,0.0,1.3061
2025-01-03 23:00:00,0.782,23.66,2.9775,-0.8725,1.05,3.5175,75.6375,0.0125,101.4525,3.615,251.725,23,-0.0,1.0,0.819,2.1334,2.5525,1.2833,0.0,0.0,2.2709,1.0302,0.0,1.7248,23.68,23.28,26.09,2.39,0.0,0.0,27.2433,2.6166,0.0,-0.8841
2025-01-04 00:00:00,1.541,24.14,3.2775,-0.535,1.375,3.6075,75.8725,0.0065,101.38,3.4975,233.975,0,0.0,1.0,1.5114,0.782,2.7967,0.938,0.0,0.0,2.4128,0.9391,0.0,1.2202,23.66,20.85,24.04,0.5091,0.0,0.0,25.2867,2.1891,0.0,1.5237
2025-01-04 01:00:00,0.2428,23.45,3.675,0.07,1.8725,3.7775,77.175,0.02,101.3025,3.7875,219.45,1,0.2698,0.9629,0.3068,1.541,1.4577,0.9556,0.0,0.0,2.1251,1.339,0.0,-0.0279,24.14,19.36,23.67,0.0141,0.0,0.0,23.9133,0.4216,0.0,1.7277
2025-01-04 02:00:00,0.0,20.96,4.06,0.875,2.4675,4.01,79.67,0.124,101.23,4.345,211.475,2,0.5196,0.8544,0.0,0.2428,1.1615,0.5367,0.0,0.0,1.4855,0.6774,0.0,-0.3664,23.45,19.45,23.9,0.3394,0.0,0.0,23.8267,0.2715,0.0,1.7215
2025-01-04 03:00:00,0.0,20.86,4.285,1.6825,2.985,4.2525,83.09,0.56,101.1475,4.735,210.725,3,0.7308,0.6826,0.0,0.0,0.8919,0.918,0.0,0.0,0.8553,0.6522,0.0,0.4991,20.96,18.32,23.795,0.4879,0.0,0.0,23.75,0.3537,0.0,1.0709
2025-01-04 04:00:00,0.0,20.58,4.315,2.385,3.355,4.48,87.2775,1.4025,101.065,4.8825,217.225,4,0.8879,0.4601,0.0,0.0,0.1214,0.1717,0.0,0.0,0.5946,0.8285,0.0,1.5662,20.86,18.38,22.205,1.7607,0.0,0.0,22.85,1.6728,0.0,-1.4064
2025-01-04 05:00:00,0.4653,21.16,4.25,2.795,3.5275,4.6125,90.2075,1.9135,101.005,4.9375,230.5,5,0.9791,0.2035,0.8136,0.0,0.0,0.0,0.0,0.0,0.0809,0.1402,0.0,1.7321,20.58,19.7,20.91,0.0707,0.0,0.0,21.7567,1.4673,0.0,1.723
2025-01-04 06:00:00,1.3472,22.09,4.2025,2.8675,3.54,4.64,90.9925,1.5825,100.945,5.0025,245.5,6,0.9977,-0.0682,1.2939,0.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.16,21.91,20.72,0.198,0.0,0.0,20.8,0.197,0.0,-1.2435
2025-01-04 07:00:00,1.3439,23.65,4.27,2.6975,3.4875,4.585,89.45,1.186,100.8925,5.035,257.6,7,0.9423,-0.3349,1.2877,1.3472,0.2327,0.329,0.0,0.0,0.1551,0.2686,0.0,1.7321,22.09,22.38,20.87,0.4101,0.0,0.0,20.8667,0.2901,0.0,0.1034
2025-01-04 08:00:00,1.3072,24.38,4.405,2.415,3.41,4.49,86.75,0.6885,100.865,4.9925,263.875,8,0.817,-0.5767,1.308,1.3439,0.9063,0.6236,0.0,0.0,0.6042,0.6843,0.0,0.8756,23.65,24.86,21.625,0.6576,0.0,0.0,21.2767,0.7617,0.0,0.6731
2025-01-04 09:00:00,1.333,23.79,4.6075,2.2175,3.4125,4.43,84.3675,0.336,100.8425,4.88,261.125,9,0.6311,-0.7757,1.2881,1.3072,1.3456,0.0023,0.0,0.0,1.0521,0.5082,0.0,-1.732,24.38,24.92,22.87,1.1031,0.0,0.0,22.3,1.2582,0.0,0.7301
2025-01-04 10:00:00,0.651,24.36,4.8625,2.255,3.56,4.4425,83.0825,0.1215,100.8125,4.825,253.7,10,0.3984,-0.9172,0.6298,1.333,1.3256,0.026,0.0,0.0,1.3328,0.0222,0.0,-1.6891,23.79,22.28,24.015,0.5162,0.0,0.0,23.3733,1.1698,0.0,-1.0048
2025-01-04 11:00:00,0.665,24.91,5.03,2.4375,3.7375,4.4975,83.105,0.045,100.7775,5.02,245.825,11,0.1362,-0.9907,0.755,0.651,1.3201,0.0182,0.0,0.0,1.328,0.0188,0.0,-1.1035,24.36,22.35,24.085,0.4172,0.0,0.0,23.94,0.3874,0.0,1.4811
