Timestamp,Demand,Price,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M
2025-01-21 06:00:00,1.7101,27.76,5.8775,5.155,5.5125,5.4675,95.005,0.2485,100.575,4.6225,234.3
2025-01-21 07:00:00,5.4571,35.61,5.83,5.12,5.475,5.4525,95.0475,0.684,100.5625,4.8125,235.7
2025-01-21 08:00:00,3.633,34.05,5.82,5.06,5.44,5.43,94.7275,1.5675,100.5675,4.875,238.7
2025-01-21 09:00:00,1.7749,31.36,5.93,5.0875,5.5075,5.44,94.17,2.3025,100.555,4.685,240.75
2025-01-21 10:00:00,0,28.68,6.1375,5.2075,5.67,5.485,93.57,2.3225,100.535,4.365,241.775
2025-01-21 11:00:00,1.448,29.07,6.36,5.37,5.87,5.55,93.2125,2.2265,100.51,4.115,243.275
2025-01-21 12:00:00,1.7269,30.92,6.55,5.55,6.0525,5.6225,93.16,1.7475,100.47,3.88,246.825
2025-01-21 13:00:00,1.6923,31.98,6.685,5.6175,6.1475,5.6525,92.755,0.935,100.435,3.545,252.85
2025-01-21 14:00:00,1.6285,30.97,6.705,5.51,6.1075,5.615,91.9875,0.371,100.4125,3.0725,257.55
2025-01-21 15:00:00,2.095,33.88,6.6,5.37,5.985,5.5625,91.775,0.2625,100.39,2.705,257.95
2025-01-21 16:00:00,3.778,52.28,6.4725,5.3075,5.89,5.5375,92.1675,0.2915,100.39,2.445,255.4
2025-01-21 17:00:00,1.16,66.64,6.325,5.2775,5.8,5.5225,92.865,0.306,100.395,2.325,253.5
2025-01-21 18:00:00,2.6493,65.5,6.1825,5.175,5.675,5.4875,93.21,0.3,100.4125,2.2725,253
2025-01-21 19:00:00,3.2868,37.31,6.0425,5.0375,5.54,5.4375,93.2675,0.296,100.425,2.2425,251.65
2025-01-21 20:00:00,3.7093,32.69,5.96,4.9125,5.4375,5.39,93,0.244,100.44,2.1975,248.6
2025-01-21 21:00:00,3.3975,28.37,5.9575,4.7875,5.375,5.3425,92.2025,0.2535,100.4375,2.0975,245.8
2025-01-21 22:00:00,0,25.7,5.945,4.61,5.275,5.2725,91.0625,0.2425,100.4225,1.97,245.65
2025-01-21 23:00:00,0.814,21.65,5.9225,4.405,5.1675,5.2,89.9225,0.22,100.39,1.8475,251.8
2025-01-22 00:00:00,1.6238,21.65,5.895,4.175,5.035,5.1175,88.6325,0.21,100.35,1.7,265.325
2025-01-22 01:00:00,0.2388,21.32,5.8775,3.925,4.9025,5.03,87.195,0.1775,100.3125,1.4925,284.525
2025-01-22 02:00:00,0,21.38,5.825,3.7175,4.775,4.9575,86.235,0.164,100.285,1.28,307.975
2025-01-22 03:00:00,0,21.37,5.66,3.57,4.615,4.9125,86.4175,0.1425,100.2675,1.1275,335.225
2025-01-22 04:00:00,0,21.38,5.5825,3.5125,4.5475,4.89,86.48,0.1275,100.255,1.0125,186
2025-01-22 05:00:00,0.7588,21.6,5.6225,3.5375,4.58,4.8975,86.355,0.1065,100.2375,0.9775,35.975
2025-01-22 06:00:00,1.6229,29.41,5.6325,3.6025,4.6175,4.9225,86.73,0.111,100.23,1.0325,54.375
2025-01-22 07:00:00,1.9645,36.33,5.6375,3.6425,4.64,4.9325,86.8775,0.115,100.23,1.0475,60.5
2025-01-22 08:00:00,1.8976,42.57,5.655,3.655,4.655,4.94,86.8975,0.144,100.2275,1.0825,58.175
2025-01-22 09:00:00,0.7462,53.45,5.78,3.6675,4.7225,4.94,86.14,0.2675,100.2175,1.1325,59.575
2025-01-22 10:00:00,0,53.67,5.975,3.6525,4.81,4.9375,84.9275,0.355,100.2025,1.15,68
2025-01-22 11:00:00,0.793,55.42,6.1225,3.62,4.8725,4.925,83.825,0.305,100.1675,1.06,73.475
2025-01-22 12:00:00,1.5099,55.19,6.1575,3.58,4.8725,4.91,83.3375,0.406,100.1225,1,66.25
2025-01-22 13:00:00,1.5198,54,6.14,3.5525,4.845,4.91,83.4075,0.5075,100.09,1.2025,52.875
2025-01-22 14:00:00,1.4752,50.72,6.085,3.555,4.815,4.91,83.69,0.5875,100.0525,1.63,47.45
2025-01-22 15:00:00,0.7784,54.73,5.985,3.5075,4.7425,4.8975,84.035,0.6575,100.0225,1.93,48.65
2025-01-22 16:00:00,0,132.18,5.8875,3.3675,4.6275,4.8475,83.7175,0.78,99.9925,1.9775,52.525
2025-01-22 17:00:00,1.034,126.68,5.795,3.1925,4.4925,4.7925,83.2725,0.8415,99.96,1.75,53.125
2025-01-22 18:00:00,1.9676,132.81,5.7075,2.9975,4.35,4.725,82.575,0.784,99.925,1.345,42.2
2025-01-22 19:00:00,1.6153,56.01,5.62,2.785,4.205,4.6625,81.96,0.7235,99.9025,1.0275,14.15
2025-01-22 20:00:00,2.4602,34.36,5.4175,2.5875,4,4.5975,81.945,0.689,99.8775,1.095,342.375
2025-01-22 21:00:00,2.1845,26.09,5.225,2.4625,3.8475,4.5525,82.23,0.655,99.865,1.38,332.175
2025-01-22 22:00:00,2.119,23.46,5.0975,2.35,3.725,4.52,82.3475,0.5275,99.8375,1.57,332.7
2025-01-22 23:00:00,0.752,23.31,5.03,2.22,3.63,4.4775,81.9225,0.3835,99.785,1.5675,332.775
2025-01-23 00:00:00,1.5424,24.05,5.0325,2.04,3.54,4.4225,80.8625,0.271,99.725,1.4075,328.55
2025-01-23 01:00:00,0.32,23.8,5.0325,1.795,3.4125,4.35,79.485,0.2185,99.665,1.1075,318.3
2025-01-23 02:00:00,0,21.95,4.985,1.555,3.265,4.2775,78.3725,0.214,99.6,0.7425,289.875
2025-01-23 03:00:00,0,21.02,4.8775,1.415,3.1425,4.24,78.2125,0.155,99.52,0.7725,239.775
2025-01-23 04:00:00,0,20.95,4.7375,1.48,3.1075,4.265,79.3925,0.125,99.4475,1.4,210.1
2025-01-23 05:00:00,0.159,21.02,4.56,1.825,3.1875,4.3725,82.3725,0.13,99.4075,2.5925,211.175
2025-01-23 06:00:00,1.462,23.88,4.365,2.175,3.2675,4.4825,85.5825,0.1465,99.39,3.6425,215.75
2025-01-23 07:00:00,2.3154,27.6,4.2325,2.28,3.26,4.52,87.0575,0.1325,99.34,3.8775,211.5
2025-01-23 08:00:00,2.1427,27.04,4.325,2.32,3.3225,4.5325,86.6625,0.071,99.26,3.95,199.35
2025-01-23 09:00:00,0.8081,26.67,4.6825,2.5175,3.6,4.5975,85.6475,0.0415,99.1775,4.495,186.75
2025-01-23 10:00:00,0,24.12,5.06,2.8225,3.94,4.705,85.2925,0.035,99.0875,5.3725,178.475
2025-01-23 11:00:00,0.817,22.02,5.3075,3.11,4.205,4.805,85.525,0.064,98.99,6.2425,172.375
2025-01-23 12:00:00,1.6897,21.91,5.455,3.3975,4.4275,4.91,86.4025,0.125,98.8775,6.8775,166.25
2025-01-23 13:00:00,1.7335,21.27,5.575,3.715,4.6475,5.03,87.6925,0.4535,98.7925,7.33,160.475
2025-01-23 14:00:00,1.7689,20.69,5.645,4.07,4.8525,5.1575,89.415,1.676,98.7325,7.7775,156.975
2025-01-23 15:00:00,1.848,21.21,5.7675,4.46,5.11,5.305,91.165,3.2085,98.71,8.3425,158.1
2025-01-23 16:00:00,1.9206,29.1,5.93,4.75,5.34,5.4175,92.05,4.1275,98.71,8.675,165.825
2025-01-23 17:00:00,3.858,31.54,5.9875,4.7825,5.385,5.4275,91.8525,3.9735,98.705,8.3425,179.275
2025-01-23 18:00:00,2.9132,29.7,5.9425,4.6375,5.29,5.3675,91.105,2.345,98.68,7.3525,194.15
2025-01-23 19:00:00,2.0888,23.99,5.785,4.415,5.1,5.2875,90.7075,0.5725,98.65,6.3775,208.325
2025-01-23 20:00:00,3.2608,24.08,5.6125,4.3075,4.96,5.25,91.145,0.2425,98.6475,6.17,220.2
2025-01-23 21:00:00,2.2506,24.28,5.48,4.3275,4.9025,5.26,92.1575,0.0725,98.6425,6.1475,224.375
2025-01-23 22:00:00,0,21.53,5.4125,4.4225,4.915,5.295,93.21,0.0315,98.6425,6.5225,224.125
2025-01-23 23:00:00,1.818,23.17,5.3825,4.45,4.92,5.3075,93.585,0.019,98.6,6.4,217.9
2025-01-24 00:00:00,3.5166,23.19,5.4175,4.455,4.9375,5.315,93.39,0.0135,98.5,6.12,203
2025-01-24 01:00:00,0.8022,20.05,5.7,4.5725,5.14,5.3675,92.335,0.01,98.345,6.705,181.325
2025-01-24 02:00:00,0,13.48,6.12,4.575,5.3475,5.38,89.7375,0.101,98.1675,8.9125,165.275
2025-01-24 03:00:00,0,9.82,6.3575,4.46,5.41,5.3525,87.5375,2.9785,97.85,11.61,149.275
2025-01-24 04:00:00,0,11.27,6.07,4.41,5.2425,5.3575,89.04,14.4425,97.4575,14.7775,138.325
2025-01-24 05:00:00,0.7991,11.74,5.515,4.4075,4.9575,5.3775,92.495,22.8725,97.0775,17.45,139.35
2025-01-24 06:00:00,1.7053,21.2,5.8875,4.845,5.3675,5.57,92.9225,13.891,96.675,18.51,145.925
2025-01-24 07:00:00,1.9564,25.38,7.285,5.6925,6.4925,5.9275,89.59,8.21,96.3175,18.375,158.85
2025-01-24 08:00:00,1.7294,22.23,8.385,5.195,6.79,5.76,80.385,3.2925,96.055,19.1625,174.7
2025-01-24 09:00:00,2.7104,23.22,7.73,3.31,5.52,5.0425,73.58,3.1935,95.845,21.835,181.85
2025-01-24 10:00:00,0,24.67,7.1675,3.575,5.3725,5.1525,77.8425,6.001,95.5525,23.465,184.275
2025-01-24 11:00:00,1.272,24.99,7.525,3.7725,5.6525,5.2375,77.01,2.2525,95.3225,24.31,198.05
2025-01-24 12:00:00,4.2688,24.48,7.775,4.3575,6.0675,5.4625,78.9,0.425,95.26,23.76,210.95
2025-01-24 13:00:00,6.7125,21.44,8.0375,5.0125,6.53,5.7075,81.0725,0.0875,95.37,22.5925,221.85
2025-01-24 14:00:00,5.2358,19.61,8.1625,4.68,6.425,5.5675,78.555,0.0575,95.6025,23.4775,230.475
2025-01-24 15:00:00,4.3894,20.88,7.545,3.4075,5.4775,5.075,74.99,0.0315,95.94,25.2325,236.225
2025-01-24 16:00:00,0,27.76,7.1125,2.48,4.8,4.73,72.285,0.019,96.295,25.675,239.375
2025-01-24 17:00:00,1.457,31.24,6.7,1.9025,4.3025,4.5225,71.375,0.0275,96.63,24.88,238.925
2025-01-24 18:00:00,3.4642,27.86,6.205,1.6725,3.9425,4.4275,72.54,0.06,96.94,23.78,236.625
2025-01-24 19:00:00,3.1976,22.35,6.0725,1.58,3.8275,4.385,72.695,0.04,97.2025,22.8875,235.875
2025-01-24 20:00:00,3.0819,23.41,6.045,1.5625,3.8075,4.3725,72.7775,0.0235,97.4,21.6925,236.2
2025-01-24 21:00:00,1.5895,21.91,5.9075,1.595,3.7525,4.3775,73.6725,0.02,97.555,20.4175,236.8
2025-01-24 22:00:00,0,16.91,5.79,1.55,3.675,4.36,74.0875,0.0225,97.6925,19.1525,237.925
2025-01-24 23:00:00,1.676,14.1,5.6925,1.42,3.56,4.315,73.9125,0.0275,97.815,17.99,238.75
2025-01-25 00:00:00,1.9731,15.23,5.5175,1.265,3.39,4.26,73.9375,0.019,97.915,17.0025,239.05
2025-01-25 01:00:00,0.3162,16.16,5.285,1.21,3.245,4.2425,74.915,0.0225,98.0125,16.3325,238.35
2025-01-25 02:00:00,0,14.58,5.1475,1.4275,3.2925,4.3,76.7225,0.0515,98.0975,15.7875,236.925
2025-01-25 03:00:00,0,15.39,5.16,1.7,3.4325,4.3825,78.175,0.079,98.1675,15.365,234.5
2025-01-25 04:00:00,0,15.01,5.2525,1.995,3.62,4.475,79.3625,0.1065,98.235,15.23,233.925
2025-01-25 05:00:00,0.5973,14.24,5.375,2.295,3.835,4.565,80.3225,0.089,98.3025,14.9175,236.975
2025-01-25 06:00:00,1.4766,16.45,5.46,2.4175,3.9375,4.605,80.6325,0.0275,98.4025,14.36,241.8
2025-01-25 07:00:00,1.5605,19.36,5.48,2.345,3.91,4.5775,80.1475,0.05,98.5375,13.7175,246.75
2025-01-25 08:00:00,3.2903,24.03,5.45,2.235,3.845,4.535,79.69,0.0825,98.6825,13.0375,250.575
2025-01-25 09:00:00,2.2494,24.78,5.475,2.2575,3.8625,4.5325,79.615,0.05,98.81,12.29,252.525
2025-01-25 10:00:00,0,23.96,5.6125,2.4075,4.01,4.58,79.78,0.059,98.9325,11.6975,252.275
2025-01-25 11:00:00,1.505,21.77,5.86,2.55,4.205,4.6175,79.15,0.04,99.0525,11.3575,252.35
2025-01-25 12:00:00,2.3474,21.54,6.0775,2.6625,4.37,4.6475,78.5525,0.039,99.145,10.97,252.875
2025-01-25 13:00:00,2.1733,22.34,6.1875,2.74,4.465,4.6725,78.4525,0.029,99.2425,10.4625,252.875
2025-01-25 14:00:00,2.4414,21.64,6.125,2.7825,4.4575,4.6825,79.0325,0.009,99.3325,9.79,251.175
2025-01-25 15:00:00,3.4921,22.56,5.865,2.8275,4.345,4.6925,80.7225,0.005,99.4275,9.2125,246.475
2025-01-25 16:00:00,0,30.56,5.525,2.845,4.1825,4.6975,82.8125,0.0035,99.5225,8.65,239.625
2025-01-25 17:00:00,1.133,34.02,5.355,2.845,4.105,4.6925,83.7425,0,99.57,8.345,231.45
2025-01-25 18:00:00,2.1218,32.37,5.335,2.855,4.1,4.69,83.84,0,99.6,8.16,221.8
2025-01-25 19:00:00,2.1491,21.44,5.3425,2.71,4.03,4.6475,83.0375,0.001,99.5975,8.095,210.625
2025-01-25 20:00:00,2.3494,22.92,5.4775,2.5675,4.0225,4.6025,81.465,0.005,99.585,8.86,200.7
2025-01-25 21:00:00,2.2095,22.66,5.7775,2.545,4.1625,4.595,79.6275,0.0775,99.555,9.915,191
2025-01-25 22:00:00,2.2354,21.13,6.035,2.8025,4.4225,4.6825,79.6525,2.2775,99.4875,11.3875,184.2
2025-01-25 23:00:00,2.7653,24.72,5.675,3.32,4.4975,4.8625,84.82,8.1015,99.405,12.94,186.2
2025-01-26 00:00:00,2.433,25.37,4.9275,3.7625,4.345,5.0175,92.03,6.555,99.3475,13.12,197.1
2025-01-26 01:00:00,0.4332,24.03,5.035,3.6425,4.3375,4.9775,90.58,2.526,99.3,12.0675,208.2
2025-01-26 02:00:00,0,23.34,5.19,3.2475,4.215,4.845,87.1825,0.8235,99.2575,11.21,214.15
2025-01-26 03:00:00,0,22.3,5.135,2.87,4.0025,4.7175,85.18,0.209,99.2075,10.7875,216.1
2025-01-26 04:00:00,0,21.73,5.035,2.63,3.8325,4.64,84.325,0.079,99.1575,10.69,217.525
2025-01-26 05:00:00,0.6598,20.68,4.94,2.54,3.74,4.61,84.3025,0.055,99.115,10.6925,219.225
2025-01-26 06:00:00,1.5065,18.84,4.8675,2.525,3.695,4.6075,84.6625,0.036,99.0925,10.5875,219.75
2025-01-26 07:00:00,1.8954,18.56,4.825,2.4725,3.645,4.5975,84.71,0.0215,99.065,10.085,219.825
2025-01-26 08:00:00,1.5149,20.03,4.8275,2.47,3.65,4.595,84.635,0.009,99.0475,9.4425,218.275
2025-01-26 09:00:00,0.8654,22.12,4.9125,2.53,3.725,4.61,84.395,0.0035,99.035,8.8,216.25
2025-01-26 10:00:00,0,23.57,5.0625,2.5,3.78,4.6,83.32,0,99.0125,8.01,212.525
2025-01-26 11:00:00,1.13,21.61,5.27,2.385,3.8225,4.5625,81.425,0,98.9775,7.3075,205.375
2025-01-26 12:00:00,2.6269,24.08,5.4525,2.315,3.88,4.5425,79.9975,0,98.92,6.8375,193.65
2025-01-26 13:00:00,2.2522,24.5,5.5675,2.4025,3.985,4.5775,79.895,0.001,98.8275,6.52,178.725
2025-01-26 14:00:00,2.1854,23.9,5.6425,2.7625,4.2025,4.71,81.6575,0.011,98.6875,6.2675,160.15
2025-01-26 15:00:00,2.2453,23.09,5.8225,3.3125,4.5675,4.905,83.8175,0.036,98.5125,6.8375,139.175
2025-01-26 16:00:00,0,29.87,6.2925,3.6225,4.9575,5.02,82.9125,0.095,98.33,8.6425,127.625
2025-01-26 17:00:00,1.49,31.51,6.6375,3.3975,5.0175,4.945,79.61,1.6915,98.175,10.695,127.225
2025-01-26 18:00:00,3.8899,28.45,6.235,3.3975,4.815,4.9575,82.035,8.765,98.04,12.38,129.4
2025-01-26 19:00:00,4.8806,23.65,5.43,3.915,4.6675,5.1475,89.845,17.0475,97.9125,13.0975,129.625
2025-01-26 20:00:00,4.7816,22.13,5.2575,4.0725,4.6625,5.21,91.8925,17.404,97.7675,13.115,131.225
2025-01-26 21:00:00,2.2105,19.34,5.395,4.16,4.78,5.25,91.585,14.89,97.6375,12.79,134.925
2025-01-26 22:00:00,0,8.77,5.49,4.26,4.87,5.295,91.645,12.966,97.5125,12.135,138.525
2025-01-26 23:00:00,0.854,10.46,5.605,4.475,5.0375,5.38,92.2625,10.636,97.405,11.0475,141.875
2025-01-27 00:00:00,1.9964,11.36,5.87,4.8925,5.385,5.5525,93.375,7.894,97.3075,9.8825,145.65
2025-01-27 01:00:00,0.392,11.39,6.285,5.42,5.8525,5.7625,94.0725,4.856,97.2225,8.8225,150.575
2025-01-27 02:00:00,0,11.76,6.6875,5.8875,6.2875,5.955,94.48,2.2275,97.1525,8.0475,156.1
2025-01-27 03:00:00,0,11.65,6.8675,6.1475,6.5075,6.0725,95.0875,0.525,97.08,7.225,159.35
2025-01-27 04:00:00,0,11.61,6.8775,6.24,6.56,6.115,95.62,0.4915,97.01,6.18,156.8
2025-01-27 05:00:00,0.5588,17.69,6.835,6.275,6.5575,6.1325,96.1375,1.386,96.9775,5.4925,148.3
2025-01-27 06:00:00,1.5876,21.54,6.8,6.2575,6.525,6.125,96.23,3.2815,96.9625,5.3625,144.625
2025-01-27 07:00:00,2.6642,23.31,6.71,6.11,6.41,6.06,95.775,5.1325,96.93,5.0575,146.025
2025-01-27 08:00:00,2.1323,25.44,6.6,5.9175,6.2575,5.9825,95.2425,5.6565,96.89,4.3625,149.05
2025-01-27 09:00:00,3.076,26.46,6.5325,5.765,6.145,5.92,94.6575,3.89,96.8575,3.5975,154
2025-01-27 10:00:00,0,24.92,6.505,5.65,6.0775,5.875,94.11,1.0275,96.8475,3.205,165.9
2025-01-27 11:00:00,6.303,24.84,6.465,5.4675,5.9675,5.805,93.24,0.3825,96.84,3.4175,183.55
2025-01-27 12:00:00,3.9858,22.7,6.37,5.23,5.805,5.71,92.3225,0.2825,96.84,3.85,197.1
2025-01-27 13:00:00,4.8472,24.22,6.2975,5.0475,5.6775,5.635,91.57,0.1735,96.8425,4.2425,207.925
2025-01-27 14:00:00,4.6407,22.88,6.2225,4.9175,5.5725,5.5775,91.1275,0.1775,96.8575,4.4075,215.425
2025-01-27 15:00:00,0,22.11,6.08,4.7975,5.435,5.53,91.28,0.38,96.895,4.305,218.575
2025-01-27 16:00:00,0,28.76,5.9825,4.7225,5.3525,5.4975,91.42,0.736,96.955,4.1625,217.375
2025-01-27 17:00:00,3.674,31.33,5.955,4.6825,5.32,5.4825,91.4025,1.0125,97.0175,3.965,215.425
2025-01-27 18:00:00,5.2778,31.03,5.95,4.62,5.29,5.455,91.0425,1.0785,97.0875,3.5825,213.75
2025-01-27 19:00:00,3.0208,23.76,6,4.59,5.3,5.4375,90.5125,1.14,97.1625,3.07,212.275
2025-01-27 20:00:00,3.4322,23.67,6.095,4.5925,5.3475,5.43,89.8725,1.2175,97.25,2.48,215.85
2025-01-27 21:00:00,0,22.69,6.2125,4.6,5.405,5.43,89.215,1.249,97.325,1.6725,238.425
2025-01-27 22:00:00,0,21.53,6.225,4.6075,5.4125,5.4325,89.2325,1.1115,97.3875,1.2525,295.75
2025-01-27 23:00:00,1.542,16.54,6.1075,4.6475,5.3775,5.445,90.2325,0.804,97.4525,2.1925,351.625
2025-01-28 00:00:00,1.8188,18.27,5.9525,4.7025,5.3275,5.46,91.5075,0.49,97.505,3.46,8.075
2025-01-28 01:00:00,0.3608,18.62,5.8425,4.68,5.2625,5.4475,92.045,0.2965,97.5625,4.4725,16.05
2025-01-28 02:00:00,0,18.12,5.745,4.5375,5.145,5.39,91.7375,0.1885,97.6125,5.1575,19.225
2025-01-28 03:00:00,0,17.37,5.6725,4.315,4.995,5.305,90.7925,0.1225,97.6575,5.3525,17.025
2025-01-28 04:00:00,0,17.37,5.59,4.0875,4.8425,5.2175,89.845,0.1065,97.69,5.1775,10.875
2025-01-28 05:00:00,0.5104,19.1,5.6175,3.975,4.7975,5.175,88.985,0.0775,97.73,4.905,182.15
2025-01-28 06:00:00,1.6018,21.37,5.72,3.9375,4.8325,5.1625,88.1825,0.07,97.7725,4.5825,351
2025-01-28 07:00:00,1.7924,23.02,5.805,4.0075,4.9075,5.185,88.09,0.081,97.8225,4.3325,337.975
2025-01-28 08:00:00,2.0414,23.37,5.9425,4.2575,5.105,5.27,88.715,0.1215,97.8725,4.1825,325.15
2025-01-28 09:00:00,0.7762,24.63,6.2125,4.715,5.4675,5.4425,89.955,0.135,97.92,4.16,315.3
2025-01-28 10:00:00,0,25.96,6.5225,5.22,5.8725,5.6375,91.2375,0.124,97.96,4.1925,307.4
2025-01-28 11:00:00,0.729,24.49,6.7525,5.5825,6.1725,5.775,92.0225,0.139,97.9975,4.27,303.175
2025-01-28 12:00:00,1.6706,24.48,6.9125,5.8075,6.3625,5.865,92.455,0.1585,98.025,4.145,302.175
2025-01-28 13:00:00,1.8193,23.94,7.015,5.9275,6.4675,5.915,92.6125,0.2025,98.0475,3.91,302.35
2025-01-28 14:00:00,1.7458,24.76,7.01,5.94,6.475,5.9225,92.79,0.2835,98.0775,3.795,303.55
2025-01-28 15:00:00,1.8946,23.82,6.9275,5.895,6.41,5.895,92.9275,0.4125,98.115,3.83,305.225
2025-01-28 16:00:00,0.9979,31.18,6.835,5.825,6.3275,5.8675,93.1375,0.5865,98.1775,3.95,307.375
2025-01-28 17:00:00,4.124,31.98,6.73,5.7325,6.235,5.8225,93.16,0.7115,98.2475,4.175,311.475
2025-01-28 18:00:00,2.4368,30.34,6.6225,5.67,6.1475,5.795,93.48,0.6875,98.3175,4.355,313.05
2025-01-28 19:00:00,2.5315,22.11,6.56,5.6375,6.1025,5.7775,93.67,0.726,98.3875,4.575,312.65
2025-01-28 20:00:00,3.0625,23.31,6.5225,5.6225,6.0725,5.7675,93.8125,0.669,98.455,4.845,313.5
2025-01-28 21:00:00,0,23.04,6.4925,5.59,6.04,5.755,93.8575,0.6325,98.5125,4.875,316.975
2025-01-28 22:00:00,0,20.8,6.465,5.5375,5.9975,5.73,93.67,0.6975,98.56,4.8275,321.825
2025-01-28 23:00:00,0.814,18.36,6.4475,5.4575,5.9525,5.695,93.2575,0.7675,98.605,4.865,324.375
2025-01-29 00:00:00,2.2605,17.41,6.44,5.4175,5.9275,5.6775,93.07,0.79,98.6625,5.0675,325.575
2025-01-29 01:00:00,0.865,16.59,6.44,5.42,5.9275,5.6725,93.035,1.0075,98.7125,5.3275,325.475
2025-01-29 02:00:00,0,16.2,6.445,5.47,5.9625,5.6875,93.3025,1.1425,98.765,5.5875,323.625
2025-01-29 03:00:00,0,15.4,6.465,5.55,6.01,5.7175,93.72,1.085,98.8275,6.0075,320.2
2025-01-29 04:00:00,0,15.39,6.48,5.5925,6.0325,5.7325,93.9475,0.7525,98.9025,6.7225,317.225
2025-01-29 05:00:00,0.7343,16.73,6.455,5.495,5.975,5.69,93.495,0.9125,98.9925,7.74,315.225
2025-01-29 06:00:00,1.4837,24.51,6.3275,5.2775,5.8025,5.5975,92.88,1.024,99.085,8.975,315.05
2025-01-29 07:00:00,1.7196,24.34,6.12,4.9375,5.5275,5.4625,92.0475,0.9935,99.185,10.3625,317.65
2025-01-29 08:00:00,2.023,23.91,5.95,4.575,5.26,5.3175,90.76,0.781,99.2825,11.41,319.85
2025-01-29 09:00:00,0.8323,22.6,5.9175,4.255,5.09,5.195,88.96,0.8135,99.375,11.9925,320.775
2025-01-29 10:00:00,0,20.96,6.045,3.9975,5.02,5.095,86.5825,0.809,99.475,12.1975,321.5
2025-01-29 11:00:00,0.775,20.08,6.2225,3.75,4.9825,4.9975,83.975,0.44,99.57,12.0725,322.3
2025-01-29 12:00:00,1.5072,22.02,6.375,3.54,4.9575,4.92,81.8725,0.13,99.6525,11.6875,322.5
2025-01-29 13:00:00,1.4989,22.23,6.4425,3.46,4.95,4.8925,81.1125,0.0515,99.745,11.2425,320.55
2025-01-29 14:00:00,1.4812,21.97,6.365,3.4975,4.9275,4.9,81.75,0.039,99.8425,10.9575,317.55
2025-01-29 15:00:00,1.4612,23.69,6.1075,3.495,4.8,4.89,83.1275,0.0325,99.9375,10.7375,314.75
2025-01-29 16:00:00,0,31.2,5.755,3.38,4.565,4.8475,84.53,0.0225,100.04,10.4525,312.425
2025-01-29 17:00:00,2.955,33.23,5.4825,3.2225,4.3575,4.795,85.285,0.015,100.125,10.0475,309.425
2025-01-29 18:00:00,2.7011,31.88,5.3125,3.065,4.1925,4.735,85.3,0.015,100.22,9.5975,305.575
2025-01-29 19:00:00,1.8657,26.37,5.21,2.9225,4.0675,4.6875,85.1175,0.0135,100.2975,9.2,301.825
2025-01-29 20:00:00,6.6059,23.66,5.1475,2.9125,4.035,4.6825,85.4575,0.011,100.3675,9.0425,298.15
2025-01-29 21:00:00,2.2248,22.64,5.145,2.9475,4.05,4.6875,85.6275,0.025,100.4375,9.1075,295.65
2025-01-29 22:00:00,0,19.4,5.1525,2.935,4.0425,4.6775,85.455,0.0865,100.5075,9.085,295.05
2025-01-29 23:00:00,1.741,22.26,5.1,2.92,4.005,4.67,85.69,0.2175,100.5725,9.0225,295.775
2025-01-30 00:00:00,2.7946,22.63,4.985,2.905,3.94,4.665,86.3325,0.329,100.625,9.015,296.825
2025-01-30 01:00:00,1.091,21.34,4.8975,2.8475,3.8675,4.645,86.5475,0.3465,100.6875,9.145,297.825
2025-01-30 02:00:00,0,20.69,4.84,2.815,3.825,4.63,86.6725,0.4075,100.755,9.11,298.975
2025-01-30 03:00:00,0,19.8,4.765,2.825,3.7975,4.6275,87.13,0.425,100.8175,9.06,299.575
2025-01-30 04:00:00,0,19.42,4.7,2.7925,3.7425,4.6125,87.3075,0.4865,100.8875,9.1175,300.075
2025-01-30 05:00:00,0.5586,23.29,4.59,2.665,3.6275,4.5675,87.19,0.4175,100.96,9.2175,301.525
2025-01-30 06:00:00,1.5713,24.22,4.3875,2.3275,3.3575,4.4625,86.4625,0.2915,101.035,9.275,303.45
2025-01-30 07:00:00,2.8466,27.83,4.21,1.8875,3.05,4.3175,84.765,0.14,101.0975,9.2925,303.05
2025-01-30 08:00:00,2.9028,26.87,4.16,1.525,2.845,4.2025,82.8575,0.075,101.16,9.325,301.075
2025-01-30 09:00:00,0.8641,24.96,4.255,1.3225,2.785,4.1375,81.08,0.056,101.205,9.42,300.15
2025-01-30 10:00:00,0,22.57,4.5375,1.155,2.845,4.085,78.5275,0.0415,101.2625,9.5575,300.25
2025-01-30 11:00:00,0.804,21.92,4.86,0.89,2.8725,4.01,75.4075,0.0275,101.31,9.88,300.625
2025-01-30 12:00:00,1.864,22.14,5.065,0.505,2.79,3.895,72.2375,0.019,101.3475,10.1725,302.775
2025-01-30 13:00:00,1.7403,23.84,5.1375,0.205,2.675,3.8075,70.2775,0.0135,101.3775,10.145,305.1
2025-01-30 14:00:00,1.6596,25.62,5.0775,0.07,2.5725,3.77,69.8975,0.009,101.4025,9.6,307.1
2025-01-30 15:00:00,1.7817,26.55,4.8175,0.065,2.4375,3.77,71.1875,0.005,101.4125,8.5025,307.25
2025-01-30 16:00:00,2.0791,38.47,4.4575,-0.0175,2.22,3.75,72.625,0.0035,101.43,7.345,305.075
2025-01-30 17:00:00,5.3339,36.99,4.2675,-0.28,1.9925,3.6725,72.1075,0,101.47,6.5775,301.575
